Column1,futureYear,Month,DATE,Year,Day,TAVG,DoY,futureTAVG,NormalMMAX,futureTMAX,futureDeltaMAX,futureDeltaDuration,futureDeltaFrequency,futureDeltaPeak,frequencyBanned,futureHeatwave,Time,HeatWaveAdditional
175,2039,6,2005-06-24,2005,24,28.575,06-24,29.545,32.0588628762542,33.32,1.26113712374582,12,86,1.5488892,0,29.545,175,0.0
176,2039,6,2005-06-25,2005,25,29.95,06-25,30.92,32.0588628762542,33.22,1.16113712374582,12,86,1.5488892,0,30.92,176,0.0
177,2039,6,2005-06-26,2005,26,30.375,06-26,31.345,32.0588628762542,34.82,2.76113712374582,12,86,1.5488892,0,31.345,177,0.0
178,2039,6,2005-06-27,2005,27,28.5142857142857,06-27,29.4842857142857,32.0588628762542,33.52,1.46113712374582,12,86,1.5488892,0,29.4842857142857,178,0.0
179,2039,6,2005-06-28,2005,28,29.3714285714286,06-28,30.3414285714286,32.0588628762542,31.92,-0.13886287625418,12,86,1.5488892,0,30.3414285714286,179,0.0
180,2039,6,2005-06-29,2005,29,29.875,06-29,30.845,32.0588628762542,33.52,1.46113712374582,12,86,1.5488892,0,30.845,180,0.0
181,2039,6,2005-06-30,2005,30,29.625,06-30,30.595,32.0588628762542,34.12,2.06113712374582,12,86,1.5488892,0,30.595,181,0.0
182,2039,7,2005-07-01,2005,1,28.5285714285714,07-01,29.3785714285714,31.8440732758621,32.32,0.475926724137931,12,86,1.5488892,0,30.927460628571403,182,1.5488892
183,2039,7,2005-07-02,2005,2,28.4375,07-02,29.2875,31.8440732758621,32.22,0.37592672413793,12,86,1.5488892,0,30.836389200000003,183,1.5488892
184,2039,7,2005-07-03,2005,3,28.55,07-03,29.4,31.8440732758621,33.32,1.47592672413793,12,86,1.5488892,0,30.9488892,184,1.5488892
185,2039,7,2005-07-04,2005,4,29.425,07-04,30.275,31.8440732758621,33.52,1.67592672413793,12,86,1.5488892,0,30.275,185,0.0
186,2039,7,2005-07-05,2005,5,29.0375,07-05,29.8875,31.8440732758621,33.62,1.77592672413794,12,86,1.5488892,0,29.8875,186,0.0
187,2039,7,2005-07-06,2005,6,29.425,07-06,30.275,31.8440732758621,32.42,0.575926724137933,12,86,1.5488892,0,30.275,187,0.0
188,2039,7,2005-07-07,2005,7,27.875,07-07,28.725,31.8440732758621,33.12,1.27592672413794,12,86,1.5488892,0,28.725,188,0.0
189,2039,7,2005-07-08,2005,8,28.6857142857143,07-08,29.5357142857143,31.8440732758621,32.82,0.975926724137931,12,86,1.5488892,0,29.5357142857143,189,0.0
190,2039,7,2005-07-09,2005,9,29.9142857142857,07-09,30.7642857142857,31.8440732758621,33.32,1.47592672413793,12,86,1.5488892,0,30.7642857142857,190,0.0
191,2039,7,2005-07-10,2005,10,29.3166666666667,07-10,30.1666666666667,31.8440732758621,32.62,0.775926724137928,12,86,1.5488892,0,31.7155558666667,191,1.5488892
192,2039,7,2005-07-11,2005,11,28.9166666666667,07-11,29.7666666666667,31.8440732758621,32.42,0.575926724137933,12,86,1.5488892,0,31.315555866666703,192,1.5488892
193,2039,7,2005-07-12,2005,12,28.1166666666667,07-12,28.9666666666667,31.8440732758621,30.82,-1.02407327586207,12,86,1.5488892,0,30.515555866666702,193,1.5488892
194,2039,7,2005-07-13,2005,13,28.4571428571429,07-13,29.3071428571429,31.8440732758621,32.02,0.175926724137934,12,86,1.5488892,0,29.3071428571429,194,0.0
195,2039,7,2005-07-14,2005,14,29.0,07-14,29.85,31.8440732758621,32.92,1.07592672413793,12,86,1.5488892,0,29.85,195,0.0
196,2039,7,2005-07-15,2005,15,28.775,07-15,29.625,31.8440732758621,32.02,0.175926724137934,12,86,1.5488892,0,29.625,196,0.0
197,2039,7,2005-07-16,2005,16,29.175,07-16,30.025,31.8440732758621,32.82,0.975926724137931,12,86,1.5488892,0,30.025,197,0.0
198,2039,7,2005-07-17,2005,17,28.2142857142857,07-17,29.0642857142857,31.8440732758621,32.02,0.175926724137934,12,86,1.5488892,0,29.0642857142857,198,0.0
199,2039,7,2005-07-18,2005,18,27.7125,07-18,28.5625,31.8440732758621,33.22,1.37592672413793,12,86,1.5488892,0,28.5625,199,0.0
200,2039,7,2005-07-19,2005,19,29.5,07-19,30.35,31.8440732758621,33.72,1.87592672413793,12,86,1.5488892,0,31.898889200000003,200,1.5488892
201,2039,7,2005-07-20,2005,20,30.8166666666667,07-20,31.6666666666667,31.8440732758621,34.82,2.97592672413793,12,86,1.5488892,0,33.2155558666667,201,1.5488892
202,2039,7,2005-07-21,2005,21,31.575,07-21,32.425,31.8440732758621,35.02,3.17592672413793,12,86,1.5488892,0,33.973889199999995,202,1.5488892
203,2039,7,2005-07-22,2005,22,29.775,07-22,30.625,31.8440732758621,33.92,2.07592672413793,12,86,1.5488892,0,30.625,203,0.0
204,2039,7,2005-07-23,2005,23,30.0857142857143,07-23,30.9357142857143,31.8440732758621,32.92,1.07592672413793,12,86,1.5488892,0,30.9357142857143,204,0.0
205,2039,7,2005-07-24,2005,24,27.8875,07-24,28.7375,31.8440732758621,31.12,-0.724073275862068,12,86,1.5488892,0,30.286389200000002,205,1.5488892
206,2039,7,2005-07-25,2005,25,28.3375,07-25,29.1875,31.8440732758621,31.72,-0.124073275862067,12,86,1.5488892,0,30.7363892,206,1.5488892
207,2039,7,2005-07-26,2005,26,28.9125,07-26,29.7625,31.8440732758621,31.42,-0.424073275862067,12,86,1.5488892,0,31.3113892,207,1.5488892
208,2039,7,2005-07-27,2005,27,28.9125,07-27,29.7625,31.8440732758621,32.52,0.675926724137934,12,86,1.5488892,0,29.7625,208,0.0
209,2039,7,2005-07-28,2005,28,29.9125,07-28,30.7625,31.8440732758621,33.42,1.57592672413793,12,86,1.5488892,0,30.7625,209,0.0
210,2039,7,2005-07-29,2005,29,29.12,07-29,29.97,31.8440732758621,33.52,1.67592672413793,12,86,1.5488892,0,29.97,210,0.0
211,2039,7,2005-07-30,2005,30,29.8,07-30,30.65,31.8440732758621,32.82,0.975926724137931,12,86,1.5488892,0,30.65,211,0.0
212,2039,7,2005-07-31,2005,31,30.0125,07-31,30.8625,31.8440732758621,33.22,1.37592672413793,12,86,1.5488892,0,30.8625,212,0.0
213,2039,8,2005-08-01,2005,1,29.9428571428571,08-01,30.7828571428571,31.9767491926803,32.31,0.3332508073197,12,86,1.5488892,0,30.7828571428571,213,0.0
214,2039,8,2005-08-02,2005,2,29.8875,08-02,30.7275,31.9767491926803,34.01,2.0332508073197,12,86,1.5488892,0,30.7275,214,0.0
215,2039,8,2005-08-03,2005,3,29.2166666666667,08-03,30.0566666666667,31.9767491926803,32.21,0.233250807319699,12,86,1.5488892,0,30.0566666666667,215,0.0
216,2039,8,2005-08-04,2005,4,30.9857142857143,08-04,31.8257142857143,31.9767491926803,34.11,2.1332508073197,12,86,1.5488892,0,31.8257142857143,216,0.0
217,2039,8,2005-08-05,2005,5,30.45,08-05,31.29,31.9767491926803,33.21,1.2332508073197,12,86,1.5488892,0,31.29,217,0.0
218,2039,8,2005-08-06,2005,6,28.7166666666667,08-06,29.5566666666667,31.9767491926803,32.81,0.8332508073197,12,86,1.5488892,0,29.5566666666667,218,0.0
219,2039,8,2005-08-07,2005,7,30.9625,08-07,31.8025,31.9767491926803,33.81,1.8332508073197,12,86,1.5488892,0,31.8025,219,0.0
220,2039,8,2005-08-08,2005,8,29.9125,08-08,30.7525,31.9767491926803,35.01,3.0332508073197,12,86,1.5488892,0,30.7525,220,0.0
221,2039,8,2005-08-09,2005,9,29.325,08-09,30.165,31.9767491926803,34.01,2.0332508073197,12,86,1.5488892,0,30.165,221,0.0
222,2039,8,2005-08-10,2005,10,28.2875,08-10,29.1275,31.9767491926803,31.31,-0.666749192680303,12,86,1.5488892,0,29.1275,222,0.0
223,2039,8,2005-08-11,2005,11,29.1875,08-11,30.0275,31.9767491926803,32.11,0.133250807319698,12,86,1.5488892,0,30.0275,223,0.0
224,2039,8,2005-08-12,2005,12,30.475,08-12,31.315,31.9767491926803,35.71,3.7332508073197,12,86,1.5488892,0,31.315,224,0.0
225,2039,8,2005-08-13,2005,13,28.4571428571429,08-13,29.2971428571429,31.9767491926803,31.11,-0.866749192680302,12,86,1.5488892,0,29.2971428571429,225,0.0
226,2039,8,2005-08-14,2005,14,29.3375,08-14,30.1775,31.9767491926803,32.71,0.733250807319699,12,86,1.5488892,0,30.1775,226,0.0
227,2039,8,2005-08-15,2005,15,29.6625,08-15,30.5025,31.9767491926803,33.11,1.1332508073197,12,86,1.5488892,0,30.5025,227,0.0
228,2039,8,2005-08-16,2005,16,29.4285714285714,08-16,30.2685714285714,31.9767491926803,32.81,0.8332508073197,12,86,1.5488892,0,30.2685714285714,228,0.0
229,2039,8,2005-08-17,2005,17,29.7714285714286,08-17,30.6114285714286,31.9767491926803,33.91,1.9332508073197,12,86,1.5488892,0,30.6114285714286,229,0.0
230,2039,8,2005-08-18,2005,18,28.1,08-18,28.94,31.9767491926803,32.61,0.633250807319698,12,86,1.5488892,0,28.94,230,0.0
231,2039,8,2005-08-19,2005,19,29.0125,08-19,29.8525,31.9767491926803,33.31,1.3332508073197,12,86,1.5488892,0,29.8525,231,0.0
232,2039,8,2005-08-20,2005,20,28.72,08-20,29.56,31.9767491926803,33.11,1.1332508073197,12,86,1.5488892,0,29.56,232,0.0
233,2039,8,2005-08-21,2005,21,28.7714285714286,08-21,29.6114285714286,31.9767491926803,32.21,0.233250807319699,12,86,1.5488892,0,29.6114285714286,233,0.0
234,2039,8,2005-08-22,2005,22,28.16,08-22,29.0,31.9767491926803,29.71,-2.2667491926803,12,86,1.5488892,0,29.0,234,0.0
235,2039,8,2005-08-23,2005,23,29.6875,08-23,30.5275,31.9767491926803,33.81,1.8332508073197,12,86,1.5488892,0,30.5275,235,0.0
236,2039,8,2005-08-24,2005,24,29.7285714285714,08-24,30.5685714285714,31.9767491926803,33.51,1.5332508073197,12,86,1.5488892,0,30.5685714285714,236,0.0
237,2039,8,2005-08-25,2005,25,29.6625,08-25,30.5025,31.9767491926803,33.21,1.2332508073197,12,86,1.5488892,0,30.5025,237,0.0
238,2039,8,2005-08-26,2005,26,29.7625,08-26,30.6025,31.9767491926803,33.81,1.8332508073197,12,86,1.5488892,0,30.6025,238,0.0
239,2039,8,2005-08-27,2005,27,28.1375,08-27,28.9775,31.9767491926803,32.61,0.633250807319698,12,86,1.5488892,0,28.9775,239,0.0
240,2039,8,2005-08-28,2005,28,28.025,08-28,28.865,31.9767491926803,31.01,-0.9667491926803,12,86,1.5488892,0,28.865,240,0.0
241,2039,8,2005-08-29,2005,29,29.025,08-29,29.865,31.9767491926803,32.21,0.233250807319699,12,86,1.5488892,0,29.865,241,0.0
242,2039,8,2005-08-30,2005,30,28.8666666666667,08-30,29.7066666666667,31.9767491926803,31.61,-0.366749192680302,12,86,1.5488892,0,29.7066666666667,242,0.0
243,2039,8,2005-08-31,2005,31,30.5142857142857,08-31,31.3542857142857,31.9767491926803,33.71,1.7332508073197,12,86,1.5488892,0,31.3542857142857,243,0.0
244,2039,9,2005-09-01,2005,1,29.9857142857143,09-01,30.9057142857143,31.2236666666667,33.18,1.95633333333333,12,86,1.5488892,0,30.9057142857143,244,0.0
245,2039,9,2005-09-02,2005,2,28.4,09-02,29.32,31.2236666666667,33.08,1.85633333333333,12,86,1.5488892,0,29.32,245,0.0
246,2039,9,2005-09-03,2005,3,28.175,09-03,29.095,31.2236666666667,34.58,3.35633333333333,12,86,1.5488892,0,30.6438892,246,1.5488892
247,2039,9,2005-09-04,2005,4,30.0,09-04,30.92,31.2236666666667,33.78,2.55633333333333,12,86,1.5488892,0,32.4688892,247,1.5488892
248,2039,9,2005-09-05,2005,5,28.9571428571429,09-05,29.8771428571429,31.2236666666667,33.08,1.85633333333333,12,86,1.5488892,0,31.4260320571429,248,1.5488892
249,2039,9,2005-09-06,2005,6,27.8,09-06,28.72,31.2236666666667,33.38,2.15633333333333,12,86,1.5488892,0,28.72,249,0.0
250,2039,9,2005-09-07,2005,7,28.4833333333333,09-07,29.4033333333333,31.2236666666667,32.98,1.75633333333333,12,86,1.5488892,0,29.4033333333333,250,0.0
251,2039,9,2005-09-08,2005,8,28.28,09-08,29.2,31.2236666666667,32.08,0.856333333333332,12,86,1.5488892,0,29.2,251,0.0
252,2039,9,2005-09-09,2005,9,27.4571428571429,09-09,28.3771428571429,31.2236666666667,31.78,0.556333333333335,12,86,1.5488892,0,29.9260320571429,252,1.5488892
253,2039,9,2005-09-10,2005,10,27.0625,09-10,27.9825,31.2236666666667,31.18,-0.0436666666666632,12,86,1.5488892,0,29.531389200000003,253,1.5488892
254,2039,9,2005-09-11,2005,11,27.55,09-11,28.47,31.2236666666667,31.18,-0.0436666666666632,12,86,1.5488892,0,30.0188892,254,1.5488892
255,2039,9,2005-09-12,2005,12,24.475,09-12,25.395,31.2236666666667,26.68,-4.54366666666666,12,86,1.5488892,0,25.395,255,0.0
256,2039,9,2005-09-13,2005,13,27.0714285714286,09-13,27.9914285714286,31.2236666666667,30.58,-0.643666666666665,12,86,1.5488892,0,27.9914285714286,256,0.0
257,2039,9,2005-09-14,2005,14,28.025,09-14,28.945,31.2236666666667,32.08,0.856333333333332,12,86,1.5488892,0,28.945,257,0.0
258,2039,9,2005-09-15,2005,15,28.575,09-15,29.495,31.2236666666667,32.18,0.956333333333333,12,86,1.5488892,0,29.495,258,0.0
259,2039,9,2005-09-16,2005,16,28.7875,09-16,29.7075,31.2236666666667,32.48,1.25633333333333,12,86,1.5488892,0,29.7075,259,0.0
260,2039,9,2005-09-17,2005,17,26.675,09-17,27.595,31.2236666666667,30.08,-1.14366666666666,12,86,1.5488892,0,27.595,260,0.0
261,2039,9,2005-09-18,2005,18,28.5571428571429,09-18,29.4771428571429,31.2236666666667,33.08,1.85633333333333,12,86,1.5488892,0,29.4771428571429,261,0.0
262,2039,9,2005-09-19,2005,19,29.075,09-19,29.995,31.2236666666667,33.08,1.85633333333333,12,86,1.5488892,0,29.995,262,0.0
263,2039,9,2005-09-20,2005,20,27.8857142857143,09-20,28.8057142857143,31.2236666666667,32.78,1.55633333333333,12,86,1.5488892,0,28.8057142857143,263,0.0
264,2039,9,2005-09-21,2005,21,26.2428571428571,09-21,27.1628571428571,31.2236666666667,30.38,-0.843666666666664,12,86,1.5488892,0,27.1628571428571,264,0.0
265,2039,9,2005-09-22,2005,22,28.1375,09-22,29.0575,31.2236666666667,31.78,0.556333333333335,12,86,1.5488892,0,29.0575,265,0.0
266,2039,9,2005-09-23,2005,23,28.875,09-23,29.795,31.2236666666667,34.18,2.95633333333333,12,86,1.5488892,0,29.795,266,0.0
267,2039,9,2005-09-24,2005,24,28.2,09-24,29.12,31.2236666666667,33.18,1.95633333333333,12,86,1.5488892,0,29.12,267,0.0
268,2039,9,2005-09-25,2005,25,27.8625,09-25,28.7825,31.2236666666667,32.38,1.15633333333334,12,86,1.5488892,0,28.7825,268,0.0
269,2039,9,2005-09-26,2005,26,28.95,09-26,29.87,31.2236666666667,33.38,2.15633333333333,12,86,1.5488892,0,29.87,269,0.0
270,2039,9,2005-09-27,2005,27,29.5166666666667,09-27,30.4366666666667,31.2236666666667,34.08,2.85633333333333,12,86,1.5488892,0,30.4366666666667,270,0.0
271,2039,9,2005-09-28,2005,28,28.75,09-28,29.67,31.2236666666667,31.68,0.456333333333337,12,86,1.5488892,0,29.67,271,0.0
272,2039,9,2005-09-29,2005,29,28.8375,09-29,29.7575,31.2236666666667,31.68,0.456333333333337,12,86,1.5488892,0,29.7575,272,0.0
273,2039,9,2005-09-30,2005,30,28.7875,09-30,29.7075,31.2236666666667,34.18,2.95633333333333,12,86,1.5488892,0,31.2563892,273,1.5488892
274,2039,10,2005-10-01,2005,1,28.4,10-01,29.27,29.5112068965517,32.02,2.50879310344828,12,86,1.5488892,0,30.8188892,274,1.5488892
275,2039,10,2005-10-02,2005,2,27.8625,10-02,28.7325,29.5112068965517,31.62,2.10879310344828,12,86,1.5488892,0,30.281389200000003,275,1.5488892
276,2039,10,2005-10-03,2005,3,28.7,10-03,29.57,29.5112068965517,31.92,2.40879310344828,12,86,1.5488892,0,29.57,276,0.0
277,2039,10,2005-10-04,2005,4,28.1,10-04,28.97,29.5112068965517,31.22,1.70879310344828,12,86,1.5488892,0,28.97,277,0.0
278,2039,10,2005-10-05,2005,5,28.2142857142857,10-05,29.0842857142857,29.5112068965517,31.92,2.40879310344828,12,86,1.5488892,0,29.0842857142857,278,0.0
279,2039,10,2005-10-06,2005,6,28.4375,10-06,29.3075,29.5112068965517,32.02,2.50879310344828,12,86,1.5488892,0,29.3075,279,0.0
280,2039,10,2005-10-07,2005,7,28.15,10-07,29.02,29.5112068965517,30.02,0.508793103448276,12,86,1.5488892,0,30.5688892,280,1.5488892
281,2039,10,2005-10-08,2005,8,28.9625,10-08,29.8325,29.5112068965517,32.62,3.10879310344828,12,86,1.5488892,0,31.3813892,281,1.5488892
282,2039,10,2005-10-09,2005,9,28.4875,10-09,29.3575,29.5112068965517,32.32,2.80879310344827,12,86,1.5488892,0,30.906389200000003,282,1.5488892
283,2039,10,2005-10-10,2005,10,27.225,10-10,28.095,29.5112068965517,29.92,0.408793103448275,12,86,1.5488892,0,29.6438892,283,1.5488892
284,2039,10,2005-10-11,2005,11,28.0571428571429,10-11,28.9271428571429,29.5112068965517,30.82,1.30879310344828,12,86,1.5488892,0,30.476032057142902,284,1.5488892
285,2039,10,2005-10-12,2005,12,28.225,10-12,29.095,29.5112068965517,31.92,2.40879310344828,12,86,1.5488892,0,30.6438892,285,1.5488892
286,2039,10,2005-10-13,2005,13,27.0285714285714,10-13,27.8985714285714,29.5112068965517,31.22,1.70879310344828,12,86,1.5488892,0,29.447460628571402,286,1.5488892
287,2039,10,2005-10-14,2005,14,28.375,10-14,29.245,29.5112068965517,32.62,3.10879310344828,12,86,1.5488892,0,30.793889200000002,287,1.5488892
288,2039,10,2005-10-15,2005,15,25.2125,10-15,26.0825,29.5112068965517,27.02,-2.49120689655172,12,86,1.5488892,0,27.6313892,288,1.5488892
289,2039,10,2005-10-16,2005,16,25.825,10-16,26.695,29.5112068965517,27.92,-1.59120689655172,12,86,1.5488892,0,28.2438892,289,1.5488892
290,2039,10,2005-10-17,2005,17,27.6,10-17,28.47,29.5112068965517,31.62,2.10879310344828,12,86,1.5488892,0,30.0188892,290,1.5488892
291,2039,10,2005-10-18,2005,18,27.4875,10-18,28.3575,29.5112068965517,29.82,0.308793103448277,12,86,1.5488892,0,29.906389200000003,291,1.5488892
292,2039,10,2005-10-19,2005,19,25.6,10-19,26.47,29.5112068965517,29.02,-0.491206896551724,12,86,1.5488892,0,26.47,292,0.0
293,2039,10,2005-10-20,2005,20,24.625,10-20,25.495,29.5112068965517,27.02,-2.49120689655172,12,86,1.5488892,0,25.495,293,0.0
294,2039,10,2005-10-21,2005,21,26.3142857142857,10-21,27.1842857142857,29.5112068965517,29.82,0.308793103448277,12,86,1.5488892,0,27.1842857142857,294,0.0
295,2039,10,2005-10-22,2005,22,25.2857142857143,10-22,26.1557142857143,29.5112068965517,27.82,-1.69120689655172,12,86,1.5488892,0,26.1557142857143,295,0.0
296,2039,10,2005-10-23,2005,23,25.3875,10-23,26.2575,29.5112068965517,27.72,-1.79120689655172,12,86,1.5488892,0,26.2575,296,0.0
297,2039,10,2005-10-24,2005,24,27.1,10-24,27.97,29.5112068965517,30.92,1.40879310344828,12,86,1.5488892,0,27.97,297,0.0
298,2039,10,2005-10-25,2005,25,27.65,10-25,28.52,29.5112068965517,31.02,1.50879310344828,12,86,1.5488892,0,28.52,298,0.0
299,2039,10,2005-10-26,2005,26,27.6875,10-26,28.5575,29.5112068965517,30.12,0.608793103448278,12,86,1.5488892,0,28.5575,299,0.0
300,2039,10,2005-10-27,2005,27,27.8,10-27,28.67,29.5112068965517,30.92,1.40879310344828,12,86,1.5488892,0,28.67,300,0.0
301,2039,10,2005-10-28,2005,28,28.25,10-28,29.12,29.5112068965517,32.02,2.50879310344828,12,86,1.5488892,0,30.668889200000002,301,1.5488892
302,2039,10,2005-10-29,2005,29,27.8375,10-29,28.7075,29.5112068965517,30.52,1.00879310344828,12,86,1.5488892,0,30.2563892,302,1.5488892
303,2039,10,2005-10-30,2005,30,26.7,10-30,27.57,29.5112068965517,28.42,-1.09120689655172,12,86,1.5488892,0,29.1188892,303,1.5488892
304,2039,10,2005-10-31,2005,31,28.3,10-31,29.17,29.5112068965517,32.02,2.50879310344828,12,86,1.5488892,0,29.17,304,0.0
305,2039,11,2005-11-01,2005,1,27.2875,11-01,28.1875,28.1396205357143,30.97,2.83037946428572,12,86,1.5488892,0,28.1875,305,0.0
306,2039,11,2005-11-02,2005,2,27.775,11-02,28.675,28.1396205357143,30.47,2.33037946428572,12,86,1.5488892,0,28.675,306,0.0
307,2039,11,2005-11-03,2005,3,27.6375,11-03,28.5375,28.1396205357143,30.07,1.93037946428572,12,86,1.5488892,0,28.5375,307,0.0
308,2039,11,2005-11-04,2005,4,26.9875,11-04,27.8875,28.1396205357143,29.67,1.53037946428572,12,86,1.5488892,0,27.8875,308,0.0
309,2039,11,2005-11-05,2005,5,27.2875,11-05,28.1875,28.1396205357143,30.07,1.93037946428572,12,86,1.5488892,0,28.1875,309,0.0
310,2039,11,2005-11-06,2005,6,27.05,11-06,27.95,28.1396205357143,29.97,1.83037946428572,12,86,1.5488892,0,27.95,310,0.0
311,2039,11,2005-11-07,2005,7,27.0142857142857,11-07,27.9142857142857,28.1396205357143,29.17,1.03037946428572,12,86,1.5488892,0,27.9142857142857,311,0.0
312,2039,11,2005-11-08,2005,8,26.875,11-08,27.775,28.1396205357143,29.57,1.43037946428572,12,86,1.5488892,0,27.775,312,0.0
313,2039,11,2005-11-09,2005,9,27.475,11-09,28.375,28.1396205357143,31.17,3.03037946428572,12,86,1.5488892,0,28.375,313,0.0
314,2039,11,2005-11-10,2005,10,27.5875,11-10,28.4875,28.1396205357143,31.27,3.13037946428572,12,86,1.5488892,0,28.4875,314,0.0
315,2039,11,2005-11-11,2005,11,27.7125,11-11,28.6125,28.1396205357143,30.97,2.83037946428572,12,86,1.5488892,0,28.6125,315,0.0
316,2039,11,2005-11-12,2005,12,27.45,11-12,28.35,28.1396205357143,30.57,2.43037946428572,12,86,1.5488892,0,28.35,316,0.0
317,2039,11,2005-11-13,2005,13,26.8857142857143,11-13,27.7857142857143,28.1396205357143,30.47,2.33037946428572,12,86,1.5488892,0,27.7857142857143,317,0.0
318,2039,11,2005-11-14,2005,14,27.2285714285714,11-14,28.1285714285714,28.1396205357143,30.97,2.83037946428572,12,86,1.5488892,0,28.1285714285714,318,0.0
319,2039,11,2005-11-15,2005,15,26.7142857142857,11-15,27.6142857142857,28.1396205357143,30.87,2.73037946428571,12,86,1.5488892,0,27.6142857142857,319,0.0
320,2039,11,2005-11-16,2005,16,27.5375,11-16,28.4375,28.1396205357143,31.17,3.03037946428572,12,86,1.5488892,0,28.4375,320,0.0
321,2039,11,2005-11-17,2005,17,27.8375,11-17,28.7375,28.1396205357143,30.87,2.73037946428571,12,86,1.5488892,0,28.7375,321,0.0
322,2039,11,2005-11-18,2005,18,27.4666666666667,11-18,28.3666666666667,28.1396205357143,28.57,0.430379464285718,12,86,1.5488892,0,28.3666666666667,322,0.0
323,2039,11,2005-11-19,2005,19,26.8666666666667,11-19,27.7666666666667,28.1396205357143,29.67,1.53037946428572,12,86,1.5488892,0,27.7666666666667,323,0.0
324,2039,11,2005-11-20,2005,20,26.775,11-20,27.675,28.1396205357143,28.77,0.630379464285717,12,86,1.5488892,0,27.675,324,0.0
325,2039,11,2005-11-21,2005,21,26.6166666666667,11-21,27.5166666666667,28.1396205357143,29.07,0.930379464285718,12,86,1.5488892,0,27.5166666666667,325,0.0
326,2039,11,2005-11-22,2005,22,25.4666666666667,11-22,26.3666666666667,28.1396205357143,27.07,-1.06962053571428,12,86,1.5488892,0,26.3666666666667,326,0.0
327,2039,11,2005-11-23,2005,23,24.7,11-23,25.6,28.1396205357143,26.57,-1.56962053571428,12,86,1.5488892,0,25.6,327,0.0
328,2039,11,2005-11-24,2005,24,26.2125,11-24,27.1125,28.1396205357143,29.17,1.03037946428572,12,86,1.5488892,0,27.1125,328,0.0
329,2039,11,2005-11-25,2005,25,26.1,11-25,27.0,28.1396205357143,27.87,-0.269620535714285,12,86,1.5488892,0,27.0,329,0.0
330,2039,11,2005-11-26,2005,26,25.3875,11-26,26.2875,28.1396205357143,27.17,-0.969620535714284,12,86,1.5488892,0,26.2875,330,0.0
331,2039,11,2005-11-27,2005,27,25.625,11-27,26.525,28.1396205357143,27.07,-1.06962053571428,12,86,1.5488892,0,28.0738892,331,1.5488892
332,2039,11,2005-11-28,2005,28,26.125,11-28,27.025,28.1396205357143,27.97,-0.169620535714284,12,86,1.5488892,0,28.5738892,332,1.5488892
333,2039,11,2005-11-29,2005,29,23.9375,11-29,24.8375,28.1396205357143,26.07,-2.06962053571428,12,86,1.5488892,0,26.3863892,333,1.5488892
334,2039,11,2005-11-30,2005,30,24.0,11-30,24.9,28.1396205357143,25.87,-2.26962053571429,12,86,1.5488892,0,24.9,334,0.0
335,2039,12,2005-12-01,2005,1,23.6666666666667,12-01,24.5166666666667,26.854476806904,24.73,-2.12447680690399,12,86,1.5488892,0,24.5166666666667,335,0.0
336,2039,12,2005-12-02,2005,2,26.2125,12-02,27.0625,26.854476806904,27.63,0.77552319309601,12,86,1.5488892,0,27.0625,336,0.0
337,2039,12,2005-12-03,2005,3,26.2125,12-03,27.0625,26.854476806904,28.93,2.07552319309601,12,86,1.5488892,0,28.6113892,337,1.5488892
338,2039,12,2005-12-04,2005,4,25.2875,12-04,26.1375,26.854476806904,27.23,0.375523193096008,12,86,1.5488892,0,27.6863892,338,1.5488892
339,2039,12,2005-12-05,2005,5,25.1,12-05,25.95,26.854476806904,26.63,-0.22447680690399,12,86,1.5488892,0,27.4988892,339,1.5488892
340,2039,12,2005-12-06,2005,6,25.12,12-06,25.97,26.854476806904,26.33,-0.524476806903991,12,86,1.5488892,0,25.97,340,0.0
341,2039,12,2005-12-07,2005,7,23.375,12-07,24.225,26.854476806904,25.13,-1.72447680690399,12,86,1.5488892,0,24.225,341,0.0
342,2039,12,2005-12-08,2005,8,24.5625,12-08,25.4125,26.854476806904,26.63,-0.22447680690399,12,86,1.5488892,0,25.4125,342,0.0
343,2039,12,2005-12-09,2005,9,25.5875,12-09,26.4375,26.854476806904,27.73,0.875523193096008,12,86,1.5488892,0,26.4375,343,0.0
344,2039,12,2005-12-10,2005,10,24.9625,12-10,25.8125,26.854476806904,26.83,-0.0244768069039907,12,86,1.5488892,0,27.3613892,344,1.5488892
345,2039,12,2005-12-11,2005,11,25.8333333333333,12-11,26.6833333333333,26.854476806904,27.13,0.27552319309601,12,86,1.5488892,0,28.232222533333303,345,1.5488892
346,2039,12,2005-12-12,2005,12,25.7666666666667,12-12,26.6166666666667,26.854476806904,26.63,-0.22447680690399,12,86,1.5488892,0,28.1655558666667,346,1.5488892
347,2039,12,2005-12-13,2005,13,24.6,12-13,25.45,26.854476806904,25.83,-1.02447680690399,12,86,1.5488892,0,25.45,347,0.0
348,2039,12,2005-12-14,2005,14,24.525,12-14,25.375,26.854476806904,25.33,-1.52447680690399,12,86,1.5488892,0,25.375,348,0.0
349,2039,12,2005-12-15,2005,15,24.64,12-15,25.49,26.854476806904,25.73,-1.12447680690399,12,86,1.5488892,0,25.49,349,0.0
350,2039,12,2005-12-16,2005,16,24.65,12-16,25.5,26.854476806904,26.03,-0.824476806903991,12,86,1.5488892,0,25.5,350,0.0
351,2039,12,2005-12-17,2005,17,23.9142857142857,12-17,24.7642857142857,26.854476806904,26.13,-0.72447680690399,12,86,1.5488892,0,24.7642857142857,351,0.0
